customer_id,year,gender,month,total_spent_for_category,B106,B107,B108,B109,B110,B111,B112,B113,B114,B115,B116,B117,B118,B119,B120,B121,B122,B123,B124,B125,weekend_amount_spent,Num_of_weekend_visits,total_amount_spent,total_num_of_visits,birth_year
721903,2019,male,12,108.78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,808.78,1,808.78,1,1990.0
722334,2019,male,12,1038.6599999999999,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4554.64,4,4554.64,4,7952.0
722556,2019,female,12,15728.97,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1300.0,0,311591.8,91,25415.0
722931,2019,female,12,570.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,200.0,0,1700.0,2,3970.0
723006,2019,female,12,360.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,460.0,1,1954.0
723492,2019,female,12,3950.16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25438.0,4,56202.64,20,7884.0
723710,2019,female,12,1990.08,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,400.0,0,9740.32,4,7924.0
723764,2019,female,12,585.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,662.5,1,1435.0,3,1964.0
723909,2019,female,12,9805.58,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,109139.52,32,300818.4,80,31552.0
723997,2019,male,12,6035.73,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34454.92,8,38954.92,12,7920.0
724271,2019,female,12,13861.810000000001,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,126616.81999999998,11,254521.74,22,21681.0
725451,2019,female,12,1747.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2865.0,6,10389.0,18,5973.0
725534,2019,female,12,2219.67,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2562.5,5,26485.85,15,9915.0
725611,2019,male,12,9676.619999999999,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,800.0,0,86852.96,8,15712.0
725670,2019,male,12,57.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0,157.75,1,1976.0
726557,2019,male,12,4136.04,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,21997.7,10,25170.2,15,9970.0
726743,2019,female,12,262.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,200.0,0,3677.58,2,3962.0
727129,2019,male,12,5003.04,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,900.0,0,65844.63,18,17703.0
727203,2019,female,12,262.89,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,200.0,0,1625.78,2,3986.0
727649,2019,male,12,639.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1280.0,2,3203.9,4,3972.0
727658,2019,male,12,157.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923.13,2,1301.13,4,1993.0
728326,2019,male,12,367.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,862.72,1,862.72,1,1960.0
728849,2019,male,12,76.38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,296.38,1,1997.0
728908,2019,female,12,2271.84,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,28536.56,16,36858.799999999996,24,15896.0
729028,2019,female,12,9892.5,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,26396.719999999998,28,187111.40000000005,98,27818.0
729182,2019,female,12,1897.5,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,31437.5,10,31437.5,10,9960.0
729416,2019,female,12,2961.5699999999997,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,700.0,0,26628.49,28,13839.0
729562,2019,male,12,2429.5,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,24618.0,8,24618.0,8,15664.0
729683,2019,male,12,10692.9,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,30912.860000000008,22,167578.72999999995,55,21516.0
729716,2019,male,12,5593.41,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,108588.69000000002,18,108588.69000000002,18,17838.0
730331,2019,female,12,378.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1258.0,1,1258.0,1,1963.0
730515,2019,male,12,927.51,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,17112.04,12,17112.04,12,7908.0
731473,2019,male,12,1626.8300000000002,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,9120.3,7,12087.74,14,13972.0
731706,2019,male,12,2143.92,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3050.0,5,22132.1,15,9920.0
731781,2019,male,12,4139.22,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,600.0,0,40294.32,30,11892.0
732262,2019,male,12,8357.400000000001,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,32923.41,26,161534.1,65,25922.0
732286,2019,male,12,1982.58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20380.0,4,64844.32,24,7936.0
733108,2019,male,12,2905.44,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,400.0,0,23449.36,16,7880.0
733409,2019,male,12,4254.2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,900.0,0,56926.79999999999,9,17721.0
733600,2019,female,12,7518.209999999999,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,24806.959999999995,8,72209.36,24,15584.0
733878,2019,female,12,530.31,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,200.0,0,3270.62,2,3952.0
734009,2019,female,12,537.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5654.0,2,6266.0,4,3982.0
734418,2019,male,12,2262.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,11811.96,4,11811.96,4,7804.0
734700,2019,male,12,2316.45,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,5444.7,12,24551.7,42,11730.0
735948,2019,male,12,120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0,295.0,1,1968.0
736004,2019,female,12,19962.73,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,15357.319999999996,22,325608.02999999997,132,21505.0
736048,2019,male,12,735.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1442.5,1,1991.0
736191,2019,female,12,814.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200.0,0,3569.0,2,3954.0
737623,2019,male,12,2235.09,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,400.0,0,19420.36,16,7928.0
737950,2019,male,12,10108.56,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,14350.0,20,165514.59999999995,30,19870.0
738394,2019,male,12,489.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1421.5,1,1835.5,2,1967.0
738592,2019,female,12,1264.35,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,600.0,0,8816.1,6,11922.0
738626,2019,male,12,8827.17,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,122314.91999999997,39,159203.07,104,25818.0
738703,2019,female,12,3446.07,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,600.0,0,19689.9,12,11784.0
739788,2019,female,12,465.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0,565.0,1,1980.0
739892,2019,male,12,840.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,200.0,0,7112.0,2,3952.0
740917,2019,male,12,4689.51,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,500.0,0,29557.550000000003,5,9850.0
741249,2019,male,12,3476.69,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6848.59,7,45510.64,28,13881.0
741759,2019,female,12,1752.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,7184.52,8,41102.2,32,7904.0
741771,2019,male,12,913.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,300.0,0,3041.8500000000004,3,5937.0
741944,2019,male,12,4072.02,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,8499.12,18,27372.120000000003,48,11796.0
742413,2019,male,12,2538.39,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,85100.0,15,105471.95,25,9915.0
742665,2019,female,12,1596.9,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,13337.3,10,13337.3,10,9945.0
742915,2019,male,12,32778.45,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,562200.5,133,970909.1199999998,342,37734.0
743079,2019,male,12,1986.78,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,300.0,0,9050.34,6,5928.0
743770,2019,female,12,807.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,300.0,0,8148.0,6,5955.0
744029,2019,female,12,1677.6,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,16298.0,10,16298.0,10,9945.0
744678,2019,male,12,3815.91,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,35339.46,24,43172.7,36,11892.0
746305,2019,female,12,12270.03,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,3327.5,11,238713.53000000003,77,21725.0
746331,2019,male,12,6864.030000000001,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,102982.2,20,115401.90000000001,30,19830.0
746791,2019,male,12,5184.51,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,700.0,0,41222.02,35,13706.0
747139,2019,male,12,5786.52,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,34085.84,16,69089.92,40,15928.0
747342,2019,male,12,240.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.0,1,3865.0,2,1994.0
747881,2019,female,12,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,152.5,1,152.5,1,1994.0
748429,2019,female,12,10833.36,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,14700.0,12,226257.96000000008,84,23652.0
748746,2019,female,12,1059.57,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,500.0,0,7329.049999999999,5,9965.0
748835,2019,male,12,2642.5699999999997,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,39697.32,6,43397.46000000001,12,11748.0
748895,2019,female,12,162.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,0,682.54,1,1977.0
749017,2019,male,12,3523.2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,35624.939999999995,24,35624.939999999995,24,11766.0
749348,2019,male,12,4360.2,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,900.0,0,63859.40999999999,54,17865.0
749376,2019,female,12,6951.0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,500.0,0,53393.75,15,9910.0
749767,2019,male,12,8519.609999999999,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,900.0,0,152418.86999999997,45,17856.0
749782,2019,male,12,1028.25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1040.0,2,4674.5,14,3938.0
749981,2019,male,12,3477.5299999999997,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,900.0,0,49652.27999999999,36,17739.0
750058,2019,male,12,165.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,200.0,0,1670.0,2,3946.0
750225,2019,male,12,435.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0,1547.5,1,1961.0
750482,2019,female,12,10953.67,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,47225.97000000001,36,149083.38000000003,108,17910.0
750519,2019,male,12,12328.34,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,27114.489999999998,39,200802.03,182,25766.0
750724,2019,male,12,251.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,351.37,1,351.37,1,1994.0
750812,2019,male,12,24668.800000000003,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,389509.44000000006,136,563717.2799999997,306,33728.0
751233,2019,male,12,19321.02,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,36305.1,26,353562.29999999993,195,25571.0
751293,2019,female,12,10299.35,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,35706.0,36,295648.2,216,23712.0
751425,2019,female,12,1417.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1697.5,1,1964.0
751962,2019,male,12,3022.9700000000003,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,900.0,0,47479.23,27,17820.0
752056,2019,male,12,214.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659.5,1,1004.5,2,1979.0
752217,2019,female,12,98.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,659.5,1,1004.5,2,1996.0
752240,2019,male,12,874.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4971.0,3,8301.0,6,5979.0
752318,2019,female,12,495.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3314.0,2,5534.0,4,3982.0
752380,2019,female,12,15153.659999999998,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,55370.0,14,273779.24,84,27748.0
752529,2019,male,12,6640.25,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,7763.4000000000015,9,91510.92,36,17964.0
752782,2019,male,12,5408.73,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,26016.0,12,35167.38,24,11922.0
752784,2019,male,12,1142.46,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,500.0,0,23852.3,5,9950.0
752898,2019,male,12,796.5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7024.0,8,7924.0,12,7948.0
753530,2019,male,12,873.09,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,0,7997.18,4,3986.0
754001,2019,male,12,9927.12,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,29740.0,20,247691.19999999998,50,19840.0
754474,2019,male,12,1496.6100000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,300.0,0,6544.83,3,5874.0
754585,2019,male,12,11547.77,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,124749.15000000001,15,385875.9,150,29805.0
754724,2019,male,12,703.4599999999999,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5030.46,3,12647.880000000001,6,5919.0
755588,2019,male,12,88.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1066.0,1,1066.0,1,1964.0
755991,2019,male,12,10327.5,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,84903.0,24,93273.0,30,11904.0
756037,2019,male,12,11049.380000000001,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,217097.28,36,264131.27999999997,84,23676.0
756380,2019,male,12,21523.21,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,192957.24000000002,70,629981.1000000002,196,27860.0
756819,2019,male,12,11064.67,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,196990.68000000005,36,251132.87999999998,84,23832.0
756823,2019,female,12,1192.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1371.0,6,5001.21,15,5955.0
756861,2019,male,12,2534.7,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,28912.2,6,28912.2,6,11958.0
756882,2019,female,12,9919.92,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1100.0,0,160920.31999999998,33,21681.0
757114,2019,male,12,2567.99,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,15324.400000000001,5,19494.45,15,9890.0
757195,2019,female,12,3129.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4302.5,5,11495.0,15,9860.0
757284,2019,female,12,1914.24,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,600.0,0,18169.44,12,11874.0
757372,2019,male,12,8963.69,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,44393.76,36,113927.30999999998,81,17865.0
757451,2019,male,12,4762.380000000001,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,23950.849999999995,33,64742.48,121,21758.0
757508,2019,male,12,1285.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4436.0,4,5298.98,6,3952.0
757511,2019,male,12,82.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,0,487.0,1,1985.0
757534,2019,male,12,13637.010000000002,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,77683.45,13,291154.89,52,25597.0
757615,2019,male,12,11020.95,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,17844.66,9,152962.65000000002,18,17640.0
757628,2019,male,12,3026.22,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,27828.96,30,49273.560000000005,48,11820.0
757886,2019,male,12,18356.39,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,217808.03999999992,12,384749.75999999995,24,23652.0
758080,2019,male,12,8074.280000000001,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,7045.200000000001,27,118934.54999999999,171,17775.0
758158,2019,female,12,35648.94,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1012147.6999999997,170,1012147.6999999997,170,33711.0
758541,2019,male,12,1263.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6866.3099999999995,6,8184.8099999999995,9,5922.0
758701,2019,female,12,2058.33,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1797.5,5,12606.65,15,9815.0
758874,2019,male,12,19508.73,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,321910.35,45,498511.95,135,29685.0
759582,2019,male,12,9535.699999999999,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,91624.59999999998,20,135827.7,50,19620.0
759612,2019,male,12,11661.6,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,56213.63000000001,22,222663.64999999997,55,21637.0
759762,2019,female,12,802.59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,300.0,0,5466.2699999999995,6,5961.0
759890,2019,male,12,2580.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5360.0,4,5360.0,4,3970.0
759923,2019,male,12,1218.8899999999999,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,300.0,0,4652.9400000000005,3,5838.0
760215,2019,female,12,3260.58,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,800.0,0,34684.64000000001,8,15880.0
760605,2019,male,12,2121.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,11649.18,15,13647.18,21,5910.0
760862,2019,male,12,732.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3117.56,2,3117.56,2,3932.0
761251,2019,male,12,2745.71,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,600.0,0,24534.780000000002,30,11754.0
761461,2019,male,12,551.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,200.0,0,3253.28,2,3966.0
761565,2019,male,12,8901.96,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,900.0,0,126177.83999999998,18,17838.0
761598,2019,female,12,6205.01,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,67636.25,22,136510.11,88,21736.0
761654,2019,male,12,14453.82,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,53089.38,45,168558.11999999997,198,17460.0
761656,2019,female,12,10585.44,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,38996.799999999996,10,152739.4,40,19880.0
762835,2019,male,12,187.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,0,467.5,1,1992.0
762968,2019,male,12,1123.98,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6762.76,4,13410.76,8,7928.0
763077,2019,male,12,9757.5,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,600.0,0,110391.0,24,11892.0
763338,2019,male,12,5633.37,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,29345.260000000002,14,95607.19,49,13853.0
763570,2019,female,12,3671.88,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,6296.640000000001,6,27810.780000000002,30,11970.0
763757,2019,female,12,6838.96,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1300.0,0,178086.87,26,25493.0
764353,2019,female,12,7284.209999999999,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,8484.3,18,112850.37,72,17955.0
765077,2019,male,12,7192.71,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,900.0,0,94497.38999999998,9,17784.0
765099,2019,female,12,9793.11,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,119823.44000000003,44,177679.7,132,21780.0
765234,2019,male,12,294.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,394.42,1,394.42,1,1991.0
765545,2019,female,12,2565.0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,600.0,0,17745.0,6,11910.0
766048,2019,male,12,3131.2999999999997,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,37663.11,9,42118.11,27,17685.0
766051,2019,male,12,1527.12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,5784.0599999999995,6,5784.0599999999995,6,5892.0
766430,2019,male,12,3212.85,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,400.0,0,18381.4,4,7884.0
767446,2019,female,12,4317.54,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,600.0,0,22003.8,30,11886.0
767553,2019,female,12,1091.3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2150.1600000000003,6,10315.8,24,11958.0
768194,2019,male,12,1287.42,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,19090.1,20,20819.6,25,9880.0
768207,2019,male,12,495.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200.0,0,1490.0,2,3912.0
768692,2019,male,12,8580.420000000002,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,26908.300000000003,30,109405.59999999999,100,19930.0
769117,2019,male,12,5562.45,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,5193.919999999999,8,60863.59999999999,48,15904.0
769145,2019,female,12,10270.85,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,142751.1,30,142751.1,30,19720.0
769233,2019,male,12,1529.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,11664.75,6,11664.75,6,5970.0
769334,2019,male,12,13185.98,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,46312.0,14,180782.91,84,13846.0
769348,2019,male,12,1867.5,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,300.0,0,6442.5,3,5919.0
769484,2019,male,12,23852.07,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,380250.87999999995,80,627251.6799999999,144,31728.0
769759,2019,female,12,6366.420000000001,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1,900.0,0,93210.03,36,17901.0
769809,2019,male,12,405.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,505.0,1,1988.0
770199,2019,male,12,7403.41,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,700.0,0,53083.24,63,13783.0
770361,2019,female,12,7510.049999999999,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,31721.850000000006,9,78331.95000000001,27,0.0
770391,2019,male,12,6107.55,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,54071.27,22,117384.96,99,21802.0
770879,2019,female,12,1812.25,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1544.4600000000003,6,12796.439999999999,18,11928.0
771245,2019,male,12,20619.14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,92273.96,102,636706.61,170,33796.0
771576,2019,male,12,1938.93,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3125.0,5,11657.15,15,9865.0
771777,2019,male,12,1830.24,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,4730.64,6,75438.24,24,11772.0
771858,2019,male,12,600.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,0,917.5,1,1982.0
772008,2019,female,12,5004.42,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,82241.28,9,82241.28,9,17757.0
772211,2019,male,12,1404.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,400.0,0,14128.0,4,7944.0
772542,2019,female,12,21114.369999999995,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,212259.10999999993,17,682813.1599999999,68,33609.0
